CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 11, 33, 39.90, 43.75, 42.42
1, 032, 000, 37, 9, 58, 38.42, 43.46, 42.54
2, 064, 000, 37, 7, 47, 38.98, 48.48, 45.90
3, 096, 000, 37, 32, 0, 40.78, 46.99, 44.23
4, 128, 000, 0, 3, 0, 39.74, 45.88, 43.45
5, 160, 000, 37, 8, 32, 39.69, 47.18, 45.11
6, 192, 000, 37, 6, 20, 40.66, 48.08, 48.87
7, 224, 000, 37, 6, 11, 40.29, 49.14, 47.12
8, 256, 000, 0, 3, 0, 38.48, 47.37, 45.03
9, 288, 000, 37, 8, 9, 40.55, 46.69, 44.64
10, 320, 000, 37, 6, 14, 39.97, 47.87, 46.57
11, 352, 000, 37, 5, 13, 40.65, 45.10, 45.68
12, 384, 000, 37, 4, 16, 39.30, 44.56, 43.45
13, 416, 000, 37, 5, 22, 40.36, 46.21, 46.31
14, 448, 000, 37, 4, 23, 40.00, 47.71, 49.18
15, 480, 000, 0, 3, 0, 40.18, 48.23, 45.87
16, 512, 000, 0, 2, 0, 40.69, 47.74, 44.24
17, 544, 000, 0, 1, 0, 36.99, 48.39, 45.50
18, 576, 000, 0, 1, 0, 39.51, 48.56, 48.54
19, 608, 000, 37, 5, 11, 40.28, 48.54, 48.65
20, 640, 000, 37, 5, 12, 40.09, 49.03, 49.20
21, 672, 000, 37, 4, 51, 39.04, 44.65, 47.09
22, 704, 000, 37, 4, 30, 40.72, 47.63, 48.15
23, 736, 000, 37, 18, 0, 40.82, 47.22, 47.09
24, 768, 000, 0, 3, 0, 40.84, 47.11, 48.87
25, 800, 000, 0, 1, 0, 40.07, 45.98, 47.93
26, 832, 000, 0, 1, 0, 40.52, 46.50, 47.37
27, 864, 000, 0, 1, 0, 38.22, 43.97, 41.90
28, 896, 000, 0, 1, 0, 38.01, 48.32, 47.47
29, 928, 000, 0, 1, 0, 38.20, 48.75, 49.68
30, 960, 000, 0, 0, 0, 38.44, 45.71, 44.35
31, 992, 000, 0, 6, 0, 40.06, 46.96, 49.14
32, 1024, 000, 0, 1, 0, 38.82, 48.79, 47.41
33, 1056, 000, 37, 5, 9, 39.52, 47.70, 47.59
34, 1088, 000, 37, 3, 16, 40.26, 48.65, 48.01
35, 1120, 000, 37, 3, 18, 40.15, 46.09, 47.26
36, 1152, 000, 37, 19, 18, 38.60, 43.04, 42.49
37, 1184, 000, 0, 3, 0, 39.59, 47.87, 47.36
38, 1216, 000, 0, 0, 0, 38.75, 48.77, 48.97
39, 1248, 000, 0, 1, 0, 39.23, 48.20, 45.65
40, 1280, 000, 0, 1, 0, 36.90, 48.81, 48.56
41, 1312, 000, 0, 0, 0, 37.96, 46.47, 46.06
42, 1344, 000, 0, 21, 0, 37.64, 45.98, 46.94
43, 1376, 000, 0, 0, 0, 38.91, 44.02, 46.64
44, 1408, 000, 37, 12, 10, 37.59, 42.92, 44.19
45, 1440, 000, 37, 24, 14, 37.40, 45.10, 47.47
46, 1472, 000, 37, 19, 19, 39.01, 44.98, 44.61
47, 1504, 000, 0, 8, 0, 39.20, 39.67, 40.28
48, 1536, 000, 0, 1, 0, 39.25, 41.66, 38.86
49, 1568, 000, 0, 1, 0, 40.34, 43.49, 43.58
50, 1600, 000, 0, 1, 0, 39.19, 46.26, 44.42
51, 1632, 000, 0, 0, 0, 38.36, 45.90, 41.96
52, 1664, 000, 0, 1, 0, 39.72, 48.77, 47.30
53, 1696, 000, 0, 5, 0, 38.55, 48.11, 48.60
54, 1728, 000, 0, 1, 0, 39.69, 48.50, 47.01
55, 1760, 000, 37, 5, 9, 39.69, 48.36, 46.54
56, 1792, 000, 0, 2, 0, 38.06, 46.98, 45.15
57, 1824, 000, 37, 5, 16, 40.12, 45.72, 46.18
58, 1856, 000, 37, 4, 25, 39.46, 45.74, 46.25
59, 1888, 000, 0, 2, 0, 38.55, 47.03, 46.85
60, 000, 032, 0, 8, 0, 34.88, 49.36, 46.76
61, 032, 032, 37, 5, 16, 39.84, 46.45, 44.13
62, 064, 032, 37, 10, 27, 38.62, 48.58, 46.74
63, 096, 032, 37, 3, 9, 39.09, 47.51, 45.08
64, 128, 032, 37, 5, 23, 38.95, 47.40, 46.81
65, 160, 032, 37, 3, 31, 38.00, 48.16, 46.57
66, 192, 032, 37, 3, 20, 40.67, 48.16, 48.25
67, 224, 032, 37, 2, 12, 40.08, 47.77, 48.38
68, 256, 032, 37, 4, 10, 40.16, 46.43, 47.74
69, 288, 032, 37, 3, 7, 40.16, 46.04, 47.30
70, 320, 032, 37, 9, 14, 39.17, 46.67, 47.15
71, 352, 032, 37, 2, 7, 39.07, 44.28, 44.97
72, 384, 032, 37, 2, 31, 39.05, 43.81, 43.52
73, 416, 032, 37, 3, 19, 39.73, 45.76, 47.15
74, 448, 032, 37, 2, 11, 40.22, 48.75, 48.99
75, 480, 032, 0, 1, 0, 40.58, 48.89, 47.76
76, 512, 032, 0, 0, 0, 38.56, 48.06, 47.26
77, 544, 032, 0, 1, 0, 39.24, 48.69, 48.08
78, 576, 032, 0, 0, 0, 37.49, 49.49, 46.52
79, 608, 032, 37, 3, 7, 39.42, 49.16, 48.63
80, 640, 032, 37, 3, 10, 40.62, 49.64, 49.93
81, 672, 032, 37, 3, 6, 38.09, 45.18, 46.78
82, 704, 032, 0, 2, 0, 40.56, 44.91, 45.41
83, 736, 032, 0, 1, 0, 39.87, 45.87, 46.84
84, 768, 032, 0, 1, 0, 39.58, 48.95, 49.05
85, 800, 032, 0, 0, 0, 38.83, 47.40, 46.40
86, 832, 032, 0, 1, 0, 39.68, 47.47, 46.24
87, 864, 032, 0, 0, 0, 38.40, 42.86, 46.17
88, 896, 032, 0, 0, 0, 36.99, 49.10, 49.49
89, 928, 032, 0, 1, 0, 37.29, 49.96, 50.75
90, 960, 032, 0, 0, 0, 38.33, 46.14, 48.93
91, 992, 032, 0, 0, 0, 40.35, 47.34, 45.56
92, 1024, 032, 0, 0, 0, 39.08, 48.54, 47.24
93, 1056, 032, 0, 1, 0, 39.14, 49.14, 48.30
94, 1088, 032, 0, 1, 0, 39.17, 48.22, 47.54
95, 1120, 032, 0, 1, 0, 39.00, 45.95, 45.10
96, 1152, 032, 0, 6, 0, 37.68, 45.99, 42.09
97, 1184, 032, 0, 0, 0, 39.25, 43.88, 46.71
98, 1216, 032, 0, 1, 0, 38.59, 47.07, 46.07
99, 1248, 032, 37, 13, 0, 38.50, 47.44, 46.31
100, 1280, 032, 0, 6, 0, 37.21, 47.04, 45.89
101, 1312, 032, 0, 0, 0, 35.36, 46.28, 46.69
102, 1344, 032, 0, 1, 0, 34.66, 46.66, 44.52
103, 1376, 032, 0, 0, 0, 36.41, 43.14, 44.55
104, 1408, 032, 37, 4, 30, 37.48, 43.77, 44.24
105, 1440, 032, 0, 2, 0, 37.56, 47.23, 44.35
106, 1472, 032, 0, 0, 0, 39.15, 45.35, 42.75
107, 1504, 032, 0, 1, 0, 38.13, 38.04, 39.66
108, 1536, 032, 0, 0, 0, 40.23, 45.27, 45.15
109, 1568, 032, 0, 1, 0, 39.63, 47.51, 48.06
110, 1600, 032, 0, 0, 0, 38.72, 47.65, 44.91
111, 1632, 032, 0, 0, 0, 37.81, 46.69, 44.48
112, 1664, 032, 0, 0, 0, 40.08, 46.66, 47.15
113, 1696, 032, 0, 1, 0, 39.47, 44.78, 48.13
114, 1728, 032, 0, 5, 0, 39.63, 48.15, 46.77
115, 1760, 032, 0, 0, 0, 38.24, 48.97, 45.82
116, 1792, 032, 37, 7, 15, 41.61, 48.73, 47.43
117, 1824, 032, 37, 3, 15, 40.73, 47.79, 49.52
118, 1856, 032, 37, 3, 16, 39.75, 45.43, 46.02
119, 1888, 032, 0, 1, 0, 38.99, 46.82, 43.76
120, 000, 064, 37, 62, 74, 33.74, 43.63, 39.84
121, 032, 064, 37, 35, 160, 34.31, 43.41, 40.03
122, 064, 064, 37, 41, 93, 32.93, 43.03, 41.12
123, 096, 064, 37, 41, 11, 32.01, 42.55, 39.13
124, 128, 064, 37, 69, 92, 31.28, 39.81, 35.81
125, 160, 064, 37, 44, 50, 32.07, 38.89, 37.58
126, 192, 064, 37, 31, 38, 32.57, 38.33, 37.27
127, 224, 064, 37, 11, 42, 34.88, 38.80, 37.53
128, 256, 064, 0, 3, 0, 33.08, 40.15, 39.49
129, 288, 064, 37, 24, 1, 34.33, 39.36, 38.09
130, 320, 064, 0, 5, 0, 34.18, 40.03, 38.39
131, 352, 064, 37, 15, 44, 35.06, 39.54, 37.69
132, 384, 064, 0, 2, 0, 33.83, 40.86, 41.18
133, 416, 064, 0, 2, 0, 35.19, 40.48, 39.65
134, 448, 064, 0, 1, 0, 37.39, 40.99, 42.14
135, 480, 064, 0, 1, 0, 37.13, 44.66, 43.41
136, 512, 064, 0, 1, 0, 38.10, 46.26, 41.88
137, 544, 064, 0, 1, 0, 38.74, 47.41, 45.53
138, 576, 064, 0, 1, 0, 38.97, 48.65, 46.07
139, 608, 064, 0, 1, 0, 38.44, 48.77, 46.75
140, 640, 064, 0, 1, 0, 39.74, 49.27, 49.01
141, 672, 064, 37, 18, 8, 36.95, 44.97, 44.90
142, 704, 064, 0, 2, 0, 40.20, 45.46, 44.99
143, 736, 064, 0, 1, 0, 40.16, 48.56, 45.16
144, 768, 064, 0, 1, 0, 40.39, 48.43, 47.82
145, 800, 064, 0, 0, 0, 39.15, 47.07, 47.01
146, 832, 064, 0, 1, 0, 39.83, 45.82, 45.63
147, 864, 064, 0, 1, 0, 39.20, 43.97, 47.03
148, 896, 064, 0, 0, 0, 37.70, 49.12, 49.38
149, 928, 064, 0, 1, 0, 38.79, 46.90, 49.64
150, 960, 064, 0, 1, 0, 38.38, 46.29, 47.98
151, 992, 064, 0, 0, 0, 37.87, 44.38, 44.36
152, 1024, 064, 37, 11, 1, 37.20, 45.33, 42.91
153, 1056, 064, 0, 0, 0, 35.53, 41.93, 39.98
154, 1088, 064, 0, 1, 0, 33.54, 40.21, 39.69
155, 1120, 064, 37, 13, 210, 34.90, 41.01, 39.73
156, 1152, 064, 37, 12, 6, 32.48, 39.21, 37.51
157, 1184, 064, 37, 10, 38, 33.80, 37.01, 35.26
158, 1216, 064, 0, 6, 0, 33.20, 37.55, 37.40
159, 1248, 064, 0, 1, 0, 32.96, 38.13, 39.38
160, 1280, 064, 0, 0, 0, 33.96, 37.25, 36.91
161, 1312, 064, 0, 1, 0, 34.42, 39.44, 39.16
162, 1344, 064, 37, 9, 42, 35.34, 39.90, 40.10
163, 1376, 064, 37, 9, 35, 35.03, 38.87, 38.88
164, 1408, 064, 37, 10, 1, 32.98, 37.92, 38.02
165, 1440, 064, 0, 0, 0, 37.08, 43.23, 43.11
166, 1472, 064, 0, 1, 0, 38.24, 44.62, 43.66
167, 1504, 064, 0, 0, 0, 35.60, 42.87, 43.28
168, 1536, 064, 0, 1, 0, 36.64, 44.71, 43.30
169, 1568, 064, 0, 1, 0, 37.82, 46.42, 43.98
170, 1600, 064, 0, 0, 0, 35.96, 45.90, 43.20
171, 1632, 064, 37, 10, 5, 38.60, 45.67, 43.24
172, 1664, 064, 0, 1, 0, 37.72, 47.33, 46.64
173, 1696, 064, 0, 7, 0, 37.51, 48.38, 46.84
174, 1728, 064, 0, 0, 0, 35.92, 46.82, 45.60
175, 1760, 064, 0, 1, 0, 38.25, 48.10, 44.55
176, 1792, 064, 0, 1, 0, 38.89, 48.48, 44.79
177, 1824, 064, 37, 4, 16, 40.34, 47.37, 48.89
178, 1856, 064, 37, 4, 11, 38.82, 46.47, 45.48
179, 1888, 064, 0, 1, 0, 37.73, 46.77, 44.26
180, 000, 096, 37, 27, 51, 34.31, 41.71, 38.43
181, 032, 096, 37, 11, 120, 34.52, 44.62, 38.84
182, 064, 096, 0, 32, 0, 32.42, 42.72, 38.36
183, 096, 096, 37, 61, 9, 34.51, 40.76, 40.02
184, 128, 096, 37, 29, 135, 32.15, 40.14, 40.63
185, 160, 096, 37, 46, 76, 31.74, 40.87, 38.65
186, 192, 096, 37, 77, 143, 32.47, 39.24, 38.98
187, 224, 096, 37, 26, 46, 32.61, 40.03, 38.20
188, 256, 096, 0, 10, 0, 32.41, 39.73, 37.94
189, 288, 096, 0, 2, 0, 34.37, 40.57, 40.26
190, 320, 096, 0, 5, 0, 34.40, 38.29, 37.56
191, 352, 096, 37, 12, 25, 33.20, 37.63, 38.67
192, 384, 096, 0, 1, 0, 32.17, 37.11, 36.53
193, 416, 096, 0, 2, 0, 32.04, 37.50, 35.56
194, 448, 096, 37, 9, 111, 33.52, 38.86, 36.11
195, 480, 096, 37, 13, 87, 32.98, 37.08, 35.65
196, 512, 096, 37, 25, 6, 33.09, 36.67, 36.86
197, 544, 096, 37, 11, 100, 33.82, 35.01, 37.56
198, 576, 096, 37, 9, 211, 33.39, 38.32, 37.12
199, 608, 096, 37, 28, 17, 33.82, 36.81, 37.10
200, 640, 096, 37, 32, 179, 33.85, 39.06, 38.07
201, 672, 096, 37, 13, 46, 32.17, 39.16, 37.13
202, 704, 096, 0, 14, 0, 33.60, 37.62, 38.58
203, 736, 096, 0, 6, 0, 32.28, 36.21, 36.65
204, 768, 096, 0, 6, 0, 32.92, 36.62, 39.25
205, 800, 096, 37, 10, 208, 34.14, 37.37, 38.72
206, 832, 096, 37, 4, 198, 34.12, 37.60, 37.94
207, 864, 096, 37, 38, 60, 31.83, 35.07, 34.68
208, 896, 096, 0, 2, 0, 30.93, 37.14, 37.42
209, 928, 096, 0, 1, 0, 35.05, 39.88, 37.82
210, 960, 096, 0, 11, 0, 34.19, 37.70, 37.35
211, 992, 096, 37, 11, 205, 34.42, 38.39, 36.57
212, 1024, 096, 37, 4, 85, 34.87, 38.62, 37.32
213, 1056, 096, 37, 5, 73, 35.73, 37.97, 38.51
214, 1088, 096, 0, 2, 0, 34.11, 38.46, 35.85
215, 1120, 096, 37, 9, 81, 35.67, 38.24, 37.61
216, 1152, 096, 0, 2, 0, 33.14, 36.82, 36.38
217, 1184, 096, 0, 6, 0, 32.83, 37.51, 38.21
218, 1216, 096, 0, 1, 0, 32.62, 38.49, 36.53
219, 1248, 096, 0, 4, 0, 33.18, 38.15, 38.30
220, 1280, 096, 0, 1, 0, 34.37, 38.73, 40.22
221, 1312, 096, 0, 1, 0, 35.57, 39.70, 39.79
222, 1344, 096, 37, 11, 25, 35.83, 39.48, 39.40
223, 1376, 096, 0, 2, 0, 34.17, 37.23, 36.57
224, 1408, 096, 0, 6, 0, 32.66, 36.66, 36.09
225, 1440, 096, 0, 4, 0, 32.22, 39.53, 38.33
226, 1472, 096, 0, 1, 0, 33.57, 39.36, 37.82
227, 1504, 096, 0, 1, 0, 36.63, 40.91, 40.11
228, 1536, 096, 0, 0, 0, 39.09, 46.04, 43.43
229, 1568, 096, 0, 1, 0, 39.27, 46.87, 44.43
230, 1600, 096, 0, 1, 0, 39.39, 47.26, 43.93
231, 1632, 096, 37, 5, 5, 38.64, 46.09, 43.90
232, 1664, 096, 0, 5, 0, 40.54, 46.98, 46.59
